,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
9/24/19,7710.040039,53.607433,272.470001,29.52,100.32,183.050003,1218.329956,1218.76001,1741.609985,188.598541,108.20504,213.860001,53.712284,50.305077,243.14537,149.130005,155.379898,97.610001,236.199997,72.120003,1990.640015,267.270844,65.160004,116.826782,67.42205,417.529999,106.169998,246.584213,46.751877,93.835464,58.745918,44.296799,81.690002,277.048309,67.501518,153.460007,61.720001,113.370003,38.847012,97.230438,46.626198,131.639664,181.279999,30.304104,103.760002,61.463734,272.130005,295.279999,76.949997,48.053509,261.898041,541.460022,29.41,152.565582,26.161905,229.880676,24.74,23.940001,193.850006,121.350189,55.352673,537.289978,88.81282,48.509998,135.167603,17.82,53.267246,58.810001,50.803654,254.589996,172.11879,102.232246,394.670013,64.238754,77.871391,103.690002,130.612198,30.99,72.787521,289.709991,107.069817,73.709999,6.147959,77.989052,118.93,87.293076,136.479996,79.360001,125.080002,44.641998,120.568321,31.75,239.479996,186.779999,156.211014,172.520004,50.500309,167.509995,57.83292,63.34441,94.304153
9/25/19,7803.540039,54.581028,277.429993,29.540001,100.400002,183.630005,1245.939941,1246.52002,1768.329956,188.128387,109.882332,215.639999,54.538898,51.06221,244.270355,147.429993,156.981964,102.800003,235.899994,71.779999,1993.530029,261.079163,66.129997,119.642593,67.32338,416.660004,107.75,260.745148,47.218258,94.634186,59.010632,44.413097,81.040001,277.625671,67.737579,153.759995,62.610001,112.949997,38.53278,97.500076,46.826839,132.632416,182.800003,30.686487,103.940002,61.120998,274.799988,300.149994,75.07,49.21096,263.460419,545.01001,29.99,156.552765,26.358608,235.475174,25.4,24.440001,193.020004,122.104477,56.892666,551.869995,91.13504,49.470001,137.115707,17.18,53.402718,58.369999,51.23233,264.75,177.805191,106.482895,394.779999,64.445992,78.43396,104.139999,130.351669,32.25,74.751602,286.649994,107.666634,73.620003,6.236774,79.231476,117.540001,87.710503,139.389999,79.809998,127.239998,45.740002,122.417908,32.150002,235.539993,189.929993,156.538361,171.5,51.18771,169.979996,59.259811,62.976524,95.353951
9/26/19,7771.990234,53.865734,283.809998,29.469999,98.699997,178.990005,1242.290039,1241.390015,1739.839966,187.475906,110.330917,220.080002,54.257603,51.27853,244.773651,149.070007,158.525772,105.07,230.220001,71.220001,1978.449951,262.158478,66.580002,121.493553,67.451645,411,109.120003,262.114319,46.475861,94.505989,58.491013,43.511845,80.910004,277.385162,68.278534,149.889999,62.389999,112.459999,38.218544,96.491425,46.989273,131.9077,180.110001,30.581333,105.07,60.26416,275.059998,298.679993,73.760002,49.11451,266.713776,543.289978,29.58,157.878571,26.236837,236.674011,24.67,23.790001,191.539993,120.754707,56.524612,549.859985,90.507942,48.599998,137.292786,16.34,53.886517,57.77,52.78289,263.309998,176.917313,106.669861,396.160004,64.775719,78.729538,104.550003,130.959564,32.650002,74.838692,281.309998,107.278694,72.629997,6.177564,78.615158,119.57,87.176582,140.740005,79,126.769997,48.512001,122.772499,29.809999,236.309998,191.190002,158.016418,169.550003,50.924046,174.440002,59.98782,63.47995,95.403
9/27/19,7681.580078,51.988087,277.540009,28.719999,97.769997,175.839996,1225.949951,1225.089966,1725.449951,187.05368,108.283051,217.089996,53.993587,48.603985,240.500687,145.190002,155.768265,101.209999,230.220001,68.309998,1944.25,259.536041,65.199997,119.908417,67.46151,406.209991,108.169998,260.265991,46.485378,94.476418,57.59885,43.424625,79.709999,275.162262,67.776917,148.509995,60.639999,114.300003,37.678455,95.542686,46.416,131.212769,177.100006,30.810766,102.610001,59.883343,272.480011,301.279999,72.82,48.979469,260.256561,533.72998,27.82,154.495819,26.077599,224.247223,24.709999,23.84,189.720001,119.861481,55.420467,541.52002,89.449715,43.209999,135.511932,15.9,53.871929,57.810001,50.338291,263.079987,171.350616,104.820015,394.480011,65.01123,77.728378,102.199997,130.843811,31.280001,74.142059,273.459991,108.472351,76,6.128222,75.78791,118.059998,85.788361,136.210007,77.559998,123.970001,48.425999,121.842903,29.02,244.399994,187.25,154.346024,166.740005,51.234791,168.649994,58.716236,63.276646,94.13736
9/30/19,7749.450195,52.574226,276.25,28.99,97.940002,180.919998,1221.140015,1219,1735.910034,185.681534,108.955925,221.360001,55.264339,49.066128,245.148651,147.699997,156.729492,102.760002,232.820007,67.400002,1962.609985,261.36322,66.080002,121.336006,67.264168,412.119995,109.5,262.192566,47.027901,95.176529,59.089062,43.686279,80.330002,277.240753,68.130997,149.240005,61.919998,114.160004,38.277458,97.689827,46.158028,133.436554,178.080002,31.231384,103.589996,60.340324,271.929993,304.220001,74.230003,49.702877,262.975891,539.929993,28.209999,155.441422,26.166584,226.382629,24.75,23.790001,192.529999,123.434395,56.088768,551.22998,91.037064,42.849998,136.791,15.92,53.803852,58.060001,51.398392,267.619995,173.655121,107.368462,398.51001,65.953293,78.920227,103.589996,132.291168,32.220001,73.803429,277.399994,109.268097,85.400002,6.177564,77.529266,117.860001,85.836899,137.25,78.769997,125.339996,48.174,123.855423,29.290001,250.649994,188.630005,156.875626,169.419998,52.082272,169.960007,57.891159,62.821632,94.088318
10/1/19,7684.140137,52.554359,272.709991,28.76,97.790001,182.300003,1206,1205.099976,1735.650024,185.374481,107.054337,216.729996,55.41732,49.184128,242.158539,145.710007,155.768265,102,227.199997,64.760002,1978.030029,260.208191,65.290001,119.248772,66.563606,405.600006,107.43,256.608398,45.438416,94.693352,59.432201,43.345512,79.529999,273.218475,65.917992,148.850006,60.889999,113.25,37.845394,96.621254,45.842728,132.94017,175.809998,29.797438,103.150002,60.188004,268.980011,296.019989,73.959999,48.960182,261.354156,528.599976,28.190001,154.310562,25.609253,225.677353,24.24,23.41,192.690002,122.471695,55.042732,550.429993,91.046852,42.299999,134.86261,14.81,53.142487,56.419998,50.736073,269.579987,173.585266,107.220863,400.670013,63.626408,78.081161,102.529999,132.551697,32.75,73.01973,276.470001,108.721016,86,6.098617,75.729225,117.07,83.982697,135.990005,78.199997,122.910004,48.938,123.232498,29.84,265.98999,183.949997,155.199142,167.580002,51.507866,168.740005,56.871952,62.879704,90.301231
10/2/19,7550.790039,51.908607,266.660004,28.309999,97.480003,179.75,1177.920044,1176.630005,1713.22998,181.555511,106.26445,216.039993,54.028126,48.63348,237.125702,142.839996,152.068985,102.620003,221.259995,64.269997,1941.439941,255.682831,64.019997,117.968857,65.65583,410.75,107.949997,253.244171,44.3153,93.855179,58.765526,42.887909,77.43,274.353973,65.180321,148.889999,60.759998,113.07,37.482059,94.12458,45.49876,131.709152,174.600006,29.596687,100.959999,58.66473,268.709991,288.290009,73.040001,47.63876,257.547089,511.890015,28.059999,151.152054,24.869263,223.336243,24.34,23.41,189.130005,119.424789,54.045124,544.090027,88.714836,41.98,132.481552,14.86,52.500576,55.119999,50.23402,268.029999,172.627563,104.987305,390.440002,62.382893,79.473259,99.730003,129.242004,32.59,71.587776,274.130005,106.960396,84.540001,6.147959,73.792198,115.589996,81.856682,133.309998,76.410004,119.660004,48.625999,121.555405,29.940001,262.790009,177.949997,152.10408,166.710007,49.746998,165.809998,55.153851,61.32103,90.703484
10/3/19,7638.390137,53.716713,272.399994,28.68,99.169998,184.770004,1189.430054,1187.829956,1724.420044,184.82753,108.117271,220.240005,54.48708,48.810478,241.132248,144.770004,152.96225,104.32,222.5,64.82,1961.449951,259.810577,65.099998,117.831024,65.261139,416.670013,107.900002,252.931229,45.130447,94.358086,59.000828,42.897648,79.220001,278.097229,65.858986,157.410004,62.209999,112.919998,37.266026,94.214455,45.594307,132.284943,179.380005,29.644485,103.050003,59.24548,270.029999,297,74.879997,48.256065,260.068665,519.070007,28.799999,153.014038,24.859896,224.364761,24.709999,23.77,190.149994,118.124641,54.761848,558.190002,89.851448,43.459999,134.085312,15.07,53.02578,55.619999,50.778553,268.149994,180.877853,105.597343,387.350006,63.108276,78.720009,101.029999,133.092056,32.950001,73.271286,280.720001,106.363571,85,6.266378,75.592255,118.93,82.196449,136.029999,77.029999,120.5,46.605999,123.337914,30.799999,257.429993,181.410004,153.06633,170.5,49.530415,172.089996,56.583622,61.446892,90.742729
10/4/19,7754.100098,55.077763,276.959991,29.01,98.029999,181.589996,1210.959961,1209,1739.650024,187.677399,110.22364,224.630005,56.014454,50.029755,242.799988,146.889999,154.544891,104.470001,224,65.910004,1983.199951,266.437714,65.910004,120.509003,65.932098,427.720001,111,257.068024,45.571583,95.166672,59.32436,43.530495,79.989998,280.666473,65.613091,160.369995,62.400002,115.730003,37.619537,95.482773,46.29179,132.255173,180.449997,30.380577,105.699997,59.55965,276.600006,302.339996,74.870003,49.11451,264.113037,529.179993,28.99,157.059692,25.267357,228.498459,24.99,24.120001,193.119995,119.950806,55.730404,559.219971,91.850327,44.549999,135.89566,15.51,54.445763,56.580002,50.905994,272.790009,181.536285,108.116257,390.619995,63.909019,80.42675,102.790001,135.359619,33.349998,74.974129,282.929993,108.352982,84.32,6.295984,78.898865,122.849998,83.409927,138.779999,77.989998,123.330002,46.285999,124.717934,30.35,250.600006,184.339996,156.280426,172.419998,49.878826,173.880005,57.357262,62.569904,92.459663
10/7/19,7725.129883,55.047958,276.899994,28.93,97.349998,184.509995,1208.25,1207.680054,1732.660034,189.193481,108.088013,223.119995,56.026794,49.8036,244.161819,147.559998,154.273026,101.470001,226.990005,65.839996,1951.560059,261.372681,65.599998,121.217873,65.428894,430.040009,110.910004,255.21965,45.811337,95.452644,59.098866,43.413662,79.760002,282.340851,65.69178,159.449997,65.050003,112.160004,37.138367,93.44548,46.301342,131.391479,179.679993,29.663605,104.589996,59.721497,272.049988,301.630005,74.760002,48.82515,263.786743,526.599976,28.85,157.001205,25.234573,227.391556,24.99,24.110001,191.660004,118.303284,55.129894,548.869995,90.478554,44.16,134.911774,15.47,53.560703,55.73,51.052746,274.459991,183.890671,106.256592,388.950012,63.805408,79.072792,101.620003,133.487686,31.67,73.861473,283.809998,107.567162,84.43,6.246642,79.123871,121.360001,83.341972,137.889999,78.480003,122.989998,47.543999,123.481667,29.98,242.75,183.440002,155.913391,172.050003,49.681076,177.839996,56.789276,62.231068,90.880081
10/8/19,7604.27002,53.776321,270.829987,28.23,95.800003,184.300003,1190.130005,1189.130005,1705.51001,188.147568,103.494957,216.630005,55.370438,48.485996,238.892151,145.649994,151.777695,99.529999,221.940002,64.830002,1938.189941,255.929016,63.639999,121.089874,64.234955,428.070007,109.389999,254.59375,44.487919,94.446823,57.745911,42.946327,80.150002,280.878174,64.777069,150.410004,64.620003,112.480003,36.647385,92.416855,45.642078,130.597275,177.75,29.262098,103.110001,58.731373,267.720001,288.359985,74.440002,47.966702,258.081055,509,27.73,150.635361,25.019133,223.042389,24.74,23.73,191.369995,116.784798,53.725502,525.630005,87.490044,42.639999,133.485138,15.31,53.064682,55.880001,49.170067,270.720001,176.807571,102.084648,387.630005,62.703194,78.262321,99.330002,132.42627,31.25,70.484779,285.100006,107.308533,80.889999,6.157827,77.284691,117.610001,82.429443,133.940002,77.610001,119.449997,48.009998,119.772903,28.85,237.029999,180.960007,153.661514,169.550003,49.050179,169.490005,54.370415,61.563061,87.583557
10/9/19,7690.529785,53.080894,274.269989,28.459999,94.839996,189.210007,1202.400024,1202.310059,1721.98999,188.732895,105.386795,220.490005,56.01939,49.990421,243.026962,148.369995,153.85553,99.900002,222.130005,65.050003,1943.329956,258.598755,64.849998,119.918266,64.836853,429.279999,110.160004,257.76236,44.919464,95.245552,58.27533,43.209206,80.480003,285.699158,65.131157,153.899994,67.040001,112.989998,37.167824,92.756401,45.775845,132.582794,179.850006,29.300339,104.699997,59.007469,271.910004,296.959991,74.68,48.690113,261.588684,514.119995,28.379999,153.52095,25.037868,228.361313,24.879999,23.92,192.160004,117.598625,54.519714,532.030029,89.35173,42.880001,136.013748,14.2,53.443989,56.279999,49.511845,267.529999,180.279297,104.259178,395.329987,63.014072,79.234886,99.889999,133.014862,31.780001,71.936081,290.829987,108.591705,79.970001,6.167696,78.957565,119.080002,83.341972,135.789993,77.790001,121.870003,48.905998,122.130409,29.030001,238.039993,184.029999,155.83403,168.729996,49.04076,173.289993,55.359505,61.882542,88.770706
10/10/19,7740.359863,53.339195,274.980011,28.379999,98.349998,194.169998,1209.469971,1208.670044,1720.26001,190.642395,105.747612,220.669998,56.774445,50.157581,248.178223,144.729996,156.04985,103.849998,223,66.510002,1962.910034,259.829498,65.540001,120.646843,65.951843,426.929993,109.480003,260.207275,44.257759,95.610405,58.628269,43.326042,81.059998,285.930115,65.83931,154.460007,67.139999,113.910004,37.246384,92.406868,45.307671,135.005112,180.029999,29.654043,105.139999,60.226078,272.23999,298.179993,75.769997,49.297775,265.086456,511.230011,28.58,153.442963,25.234573,229.820816,23.799999,22.91,198.130005,117.300888,55.120213,542.409973,90.547142,43.279999,136.859909,14.16,53.891392,56.119999,50.004238,280.480011,182.59375,105.528473,398.799988,63.419147,80.03582,100.540001,133.053467,31.940001,72.53595,298.359985,110.421967,81.550003,6.167696,83.046806,118.150002,83.448753,138.220001,78.300003,122.400002,48.948002,122.40834,29.379999,241.75,185.550003,156.59787,170.220001,49.841156,174.320007,56.152733,61.911591,91.056679
10/11/19,7843.879883,54.461815,278.290009,29.75,99.25,200.160004,1215.709961,1215.449951,1731.920044,192.676605,108.458588,224.160004,58.284546,50.885212,256.576172,150.320007,157.797546,104.660004,223.210007,67.360001,1977.180054,265.945404,65.900002,122.487946,66.682007,423.160004,111.260002,261.713318,44.650951,96.852875,59.422405,44.348335,81.370003,286.372742,67.914619,155.350006,66.529999,115.190002,37.855209,94.064659,45.393661,137.2686,184.190002,34.739784,105.68,60.92107,276.799988,302.579987,76.120003,50.243023,267.603302,518.030029,29.709999,156.192047,25.365711,232.240295,24.49,23.49,201.619995,120.268394,55.924114,554.210022,93.594444,45.099998,137.430542,14.055,53.317554,56.299999,51.90237,282.929993,185.546707,108.982132,401.350006,65.096016,80.693726,101.580002,132.812225,32.860001,74.209793,300.769989,111.864273,82.599998,6.226905,83.545731,120.809998,83.837074,138.610001,79.529999,122.419998,49.577999,124.669998,30.58,248.460007,186.490005,155.853882,172.410004,50.839298,180.440002,57.141819,61.311348,94.402267
10/14/19,7842.330078,54.65057,277.779999,30.530001,101.339996,205.149994,1217.77002,1217.140015,1736.430054,194.682068,107.600426,225.259995,58.200645,51.072037,258.19458,150.270004,157.739304,105.459999,225.759995,67.239998,1988.75,266.655426,66.510002,121.424629,66.83989,422.959991,108.739998,260.080139,44.161854,96.921898,59.196911,44.036781,81.68,286.295776,67.432663,160.179993,67.089996,115.019997,37.668633,93.755066,45.011482,135.719894,183.279999,33.860291,106.019997,61.41613,275.679993,310.309998,77.459999,49.808983,266.602509,518.880005,29.83,155.002731,25.590517,231.446869,24.74,23.66,203.039993,119.196518,55.865997,555.580017,93.751221,44.860001,137.302643,13.93,52.734001,56.549999,53.408527,285.529999,186.085403,109.454414,401.390015,65.454002,80.760468,101.75,132.628891,32.84,73.822777,305.440002,110.809898,82.419998,6.246642,83.134842,119.68,84.089485,138.850006,78.629997,121.160004,51.391998,124.344177,30.540001,246.570007,185.75,154.137695,173.589996,50.537971,180.240005,58.052559,61.262939,94.117744
10/15/19,7942.850098,55.19698,279.390015,30.719999,104.809998,209.25,1242.23999,1243.01001,1767.380005,196.380463,110.477196,226.820007,58.064941,52.025829,264.016907,150,159.351059,107.199997,226.059998,68.510002,2016.390015,274.854095,67.629997,121.45417,67.185226,432.920013,108.900002,263.512817,44.459152,98.06575,60.1381,44.465172,81.739998,287.132996,68.032646,152.970001,66.989998,116.510002,38.179268,95.023384,44.963703,136.255981,188.889999,34.22356,106.889999,62.16824,282.26001,312.170013,78.519997,50.783173,271.001953,528.210022,31,158.473236,25.749756,237.098846,25.719999,24.6,203.889999,120.198921,56.66021,566.549988,94.858444,46.459999,139.290131,14.33,52.558933,56.290001,55.281559,284.25,195.901947,110.172707,403.75,66.273582,80.913033,103.589996,131.548172,33.939999,75.293427,303.820007,111.347031,83.379997,6.355194,84.758797,119.849998,83.924446,140.660004,79.739998,123.940002,51.577999,126.203346,30.860001,245.399994,186.660004,154.832108,176.139999,51.338371,180.960007,59.560677,61.137085,95.1381
10/16/19,7920.209961,55.226784,272.700012,30.809999,99.510002,211.559998,1243,1243.640015,1777.430054,194.98912,107.844215,222.179993,57.830528,50.698395,251.118988,145.380005,159.389893,108.279999,227.720001,67.940002,2027.630005,273.112122,66.82,121.759369,67.254303,438.100006,108.199997,261.087463,44.871521,98.53907,60.187119,44.397015,81.379997,287.508209,67.865433,153.869995,67.059998,116.900002,38.218544,96.091957,42.909477,137.258667,189.550003,34.041931,106.550003,62.215839,279.570007,309.670013,78.120003,50.59026,266.69165,530.23999,31.24,155.626648,25.702923,229.957962,26.190001,24.85,203.080002,120.17907,55.9338,548.97998,94.143166,45.16,138.148804,14.15,52.782631,56.52,56.919018,286.279999,193.747131,106.866646,407.75,66.009811,80.808144,103.089996,131.63504,33.740002,75.690117,299.399994,111.665344,83.860001,6.345325,83.800079,113.589996,84.176857,138.740005,80.010002,121.150002,51.950001,124.104591,30.84,244.979996,185.339996,154.346024,176.089996,51.470203,160.460007,58.228832,61.466251,92.8423
10/17/19,7942.140137,55.226784,269.23999,31.139999,99.989998,213.919998,1252.800049,1253.069946,1787.47998,195.324951,107.268883,220.869995,58.055065,51.2687,250.418304,144.270004,159.069489,107.650002,225.600006,67.900002,2028.530029,274.011505,66,122.054741,67.204971,441.929993,108.050003,262.41748,45.101681,99.3871,60.177315,44.718315,81.019997,290.991608,68.632614,156.669998,66.720001,117.370003,38.385479,96.631241,42.097343,137.477081,190.389999,34.433868,106.190002,62.101604,282.130005,310.549988,77.43,50.021183,264.095612,529.400024,30.74,157.449615,26.01203,231.270569,25.48,24.24,204.960007,119.662979,56.311535,549.25,93.761024,45.5,137.440399,14.54,53.132759,56.560001,55.77589,293.350006,193.826889,108.047371,407.170013,66.678673,80.789078,103.629997,132.156097,34.200001,76.40609,301.570007,112.431259,85.940002,6.394666,85.649048,113.199997,83.769127,136.830002,81.050003,122.739998,52.394001,124.708359,30.42,248.100006,186.550003,153.978989,177.720001,52.675503,157.830002,58.385521,61.640503,93.117012
10/18/19,7868.490234,54.183643,265.519989,30.969999,98.410004,213.880005,1244.410034,1245.48999,1757.51001,194.518951,106.761787,218.429993,58.3339,50.816383,251.069626,139.669998,158.787903,103.739998,220.059998,69.150002,2013.530029,271.455353,65.599998,121.995667,66.859627,440.049988,107.410004,263.375885,44.794796,100.106934,59.451813,44.367809,82.32,291.434265,67.540871,156.919998,64.519997,116.980003,38.120346,95.003403,42.680168,135.044815,185.850006,34.252243,105.669998,61.796944,282.829987,309.440002,77.760002,49.53891,260.072693,566.25,29.93,155.675385,25.86216,228.919647,25.799999,24.35,207.110001,120.139374,55.9338,536.27002,93.094727,43.470001,135.197113,14.81,52.98687,56.060001,55.231358,275.299988,190.03598,107.260223,403.200012,67.865662,80.33139,101.220001,131.470993,33.380001,75.157967,300.190002,113.525429,87.400002,6.345325,85.864273,110.949997,83.516716,134.949997,81.599998,122.730003,51.389999,124.066269,29.379999,239.919998,185.509995,153.185379,176.229996,52.072849,154.539993,56.926373,61.969673,92.557777
10/21/19,7940.330078,55.147305,266.839996,32.029999,100.730003,210.039993,1244.280029,1246.150024,1785.660034,194.720444,108.351318,218.779999,59.345562,51.760345,257.000488,141.490005,157.321777,104.360001,223.509995,68.419998,2022.23999,274.144043,66.75,122.143356,67.254303,438.160004,107.389999,264.040894,45.446918,101.753708,59.589069,44.864357,83.620003,289.721436,69.58667,156.619995,66.029999,116.690002,38.552414,95.682503,42.718388,135.273148,189.759995,35.169971,104.440002,62.082558,278.880005,313.829987,78.589996,50.281605,259.805206,562.700012,31.030001,159.877014,26.0495,233.582291,25.610001,24.32,205.279999,122.074699,56.679581,545.380005,95.808884,45.220001,136.200668,15.5,52.10181,56.290001,54.333458,278.049988,195.542816,108.214653,402.470001,68.770042,80.741402,101.440002,131.345551,34,76.415771,297.98999,110.392128,100.889999,6.335457,87.93824,111.129997,82.856583,136.679993,82.089996,123.099998,50.700001,125.474991,30.280001,235.300003,187.440002,152.242966,183.529999,51.404282,154.089996,57.386639,62.240749,93.264175
10/22/19,7874.620117,54.163773,261.089996,31.51,99.279999,213.600006,1241.199951,1242.800049,1765.72998,196.543579,108.127022,214.320007,59.209858,51.11137,251.928177,140.070007,154.855591,103.629997,281.869995,67.730003,2023.050049,272.146454,62.939999,120.518845,66.573463,437.230011,106.639999,260.265991,45.600353,102.651024,58.726322,44.562534,83.129997,288.653351,71.101349,150.889999,63.200001,118.440002,38.238178,94.174515,43.234333,135.660324,182.339996,35.724422,100.790001,62.701382,270.839996,309.049988,78.510002,50.165859,251.016174,535.75,30.27,158.726715,26.695818,230.104889,23.93,22.940001,204.399994,121.131859,56.76675,536.890015,94.427315,44.66,134.173859,15.92,51.265385,55.939999,52.958611,266.690002,195.143784,106.049957,400.399994,71.944763,79.39698,97.360001,131.866608,34.369999,75.922325,301.309998,111.307243,98.639999,6.315721,87.028435,110.459999,81.021797,132.119995,81.669998,121.989998,51.116001,123.213341,30.67,236.910004,181.610001,149.812561,191.059998,52.091682,153.020004,57.641258,62.163296,94.166801
10/23/19,7889.470215,54.441944,261.320007,31.360001,106.629997,217.5,1257.630005,1259.130005,1762.170044,195.094681,102.948868,216.080002,60.004383,49.6856,254.266983,141.929993,155.389587,104.150002,278.820007,69.010002,2032.22998,265.38681,63.470001,121.139107,66.672134,435.559998,107.339996,262.221893,45.120857,102.22702,59.167496,44.513855,83.040001,286.103302,71.071838,146.460007,62.830002,116.629997,38.493496,95.582634,43.61652,137.308304,186.149994,36.001652,101.099998,63.386856,267.929993,312.589996,78.099998,49.886143,253.632065,539.849976,30.76,154.729767,26.798855,228.410278,24.27,23.27,205.460007,122.56102,54.723106,541.409973,91.11544,44.66,135.029846,16.9,51.207035,56.200001,52.300156,271.269989,194.625,101.553314,400.529999,70.757782,80.159775,96.639999,132.628891,35.5,74.732254,305.019989,109.307892,99.959999,6.365062,87.351257,115,80.322823,133.960007,81.360001,122.68,50.936001,113.994133,30.290001,237.869995,182.759995,147.441681,190.509995,51.376038,152.289993,56.456314,62.385971,92.057426
10/24/19,7966.720215,55.077763,269.700012,31.719999,106.080002,249.470001,1259.109985,1260.98999,1780.780029,194.845184,102.70507,221.520004,60.103081,54.149734,261.480713,145.369995,157.816956,103.690002,285.679993,69.449997,2043.75,267.270844,65.089996,122.527328,66.583344,435.070007,108.5,266.339111,44.507099,106.269943,59.32436,43.65707,84.629997,285.843506,70.481705,146.970001,64.910004,115.599998,34.978016,95.85228,44.12291,136.146774,186.380005,35.75164,103.449997,62.834671,268.329987,315.5,77.5,50.378063,256.535309,547.950012,30.719999,164.497879,26.648985,260.167145,24.35,23.27,206.839996,123.364929,55.333294,551.619995,92.27166,47.099998,137.686371,16.59,51.586342,56.610001,54.623104,271.5,196.390808,104.367416,437.299988,70.93676,80.760468,104.910004,133.053467,39.959999,76.425438,305.769989,109.854988,100.269997,6.37493,87.742569,119.690002,80.749977,137.720001,81.480003,124.339996,59.936001,113.476646,30.6,238.929993,185.729996,148.552719,194.470001,51.272461,158.589996,58.287594,62.482777,91.360825
10/25/19,8029.220215,54.898937,270.980011,32.709999,105.18,243.380005,1264.300049,1265.130005,1761.329956,194.835587,104.177582,220.25,60.843334,54.788879,260.51358,145.539993,157.253815,103.870003,288.040009,71.190002,2055.929932,274.380737,65.099998,122.930984,65.547287,462.190002,108.32,264.383179,44.977001,104.169586,59.275341,44.445702,83.940002,285.31424,71.130852,147.389999,65.400002,114.550003,35.19405,96.181831,43.845829,136.067352,187.889999,35.75164,102.510002,60.283203,268.290009,290.640015,77.550003,54.458076,255.316528,549.27002,31.16,165.667694,26.583414,264.526123,24.370001,23.209999,208,125.230782,55.36235,549.809998,92.007111,48.029999,138.463623,17.01,51.323742,56.349998,54.290977,276.820007,204.052475,104.160782,438.540009,72.444046,80.598366,107.190002,131.847321,40.84,77.567123,306.209991,110.103653,102.620003,6.355194,88.104546,119.580002,80.94413,137.139999,81.620003,125.330002,65.625999,115.489136,30.82,240.899994,190.160004,147.72934,194.490005,52.185844,160.75,59.962185,61.611465,93.107201
10/28/19,8110.669922,54.203514,271.350006,33.689999,106.559998,250.419998,1288.97998,1290,1777.079956,196.716293,106.127922,223.630005,61.452797,55.998318,263.000427,146.990005,157.758698,104.860001,295.540009,72.150002,2057.050049,276.018524,65.879997,124.043533,66.109718,467.089996,109.019997,265.801239,45.235935,105.382477,59.48122,44.241241,83.980003,287.66217,70.344002,151.630005,66.370003,113.419998,35.292252,96.591293,43.568741,137.08989,189.399994,35.415096,102.459999,60.673538,266.420013,304.059998,79.860001,54.747437,256.247955,558.650024,31.73,170.386047,26.574049,275.497009,24.719999,23.48,205.970001,125.647621,56.156563,540.030029,93.663025,48.689999,141.867935,17.030001,50.973606,55.970001,54.775654,281.859985,206.297119,106.906006,442.190002,73.018707,80.493492,106.599998,131.77977,42.580002,80.35363,308.559998,108.810539,105.769997,6.37493,89.669815,120,81.157715,137.289993,82.389999,122.779999,65.542,115.000389,31.379999,241.740005,190.919998,147.36232,194.020004,52.543671,159.399994,61.431129,60.449715,92.960037
10/29/19,8047.509766,53.647171,271.450012,33.029999,107.489998,256.119995,1260.660034,1262.619995,1762.709961,200.535309,105.367287,222.300003,60.031528,54.592216,261.115601,145.589996,158.098541,102.900002,297.5,74.269997,2042.800049,272.809174,65.970001,124.230591,66.464943,464.070007,113.110001,268.471069,45.30307,105.678291,59.265541,44.153614,84.68,284.698364,69.665352,154.839996,66.389999,112.580002,35.45919,94.28437,43.817162,136.156693,189.309998,35.318935,105.349998,60.406967,270.869995,301.790009,83.349998,54.342331,256.128998,556.169983,31.780001,165.999176,26.358608,270.834351,24.92,23.620001,205.580002,125.57814,56.815174,542.01001,92.898758,48.110001,140.529831,16.99,51.382092,56.150002,54.706131,281.209991,202.436356,112.573547,434.350006,72.839706,80.617439,105,131.306961,40.5,79.008759,310.459991,108.243561,105.230003,6.286115,89.229576,119.239998,81.672218,136.679993,81.769997,121.089996,63.243999,115.278313,31.540001,242.110001,189.449997,148.919739,197.889999,52.98624,158.110001,61.489883,60.585255,90.585762
